Skin Resistance,Lux,PM4,PM5,PM6,Temperature,Humidity,Pressure,IAQ,Sound,Heart Rate
83.95939086294416,12575,24,8,1,23.97,44.457,1005.11,513290.88941995095,48.03279160238228,75.29411764705883
84.48979591836735,12573,24,8,1,23.97,44.451,1005.12,516061.1537302681,50.27849639642029,75.29411764705883
83.95939086294416,12577,24,8,1,23.96,44.445,1005.11,516459.3486885106,48.20912019040581,76.8
84.48979591836735,12579,24,8,1,23.97,44.438,1005.1,515266.6030515088,47.568111750585,83.47826086956522
85.02564102564104,12573,24,8,1,23.97,44.438,1005.12,518861.4829252845,49.38936066607452,81.70212765957447
85.56701030927836,12576,24,8,1,23.96,44.425,1005.11,516858.158619676,48.79034565046079,79.17525773195877
85.56701030927836,12577,24,8,1,23.97,44.433,1005.11,515663.57232359366,47.9533903217407,76.03960396039604
86.66666666666667,12573,30,10,1,23.97,44.425,1005.13,515266.6030515088,47.68234989982341,80.87795144662454
85.02564102564104,12580,30,10,1,23.97,44.413,1005.12,514870.2445013954,47.72213474134291,84.3956043956044
86.11398963730569,12587,30,10,1,23.97,44.413,1005.13,515663.57232359366,47.25441721343952,78.36734693877551
86.11398963730569,12585,21,7,0,23.98,44.41,1005.12,515663.57232359366,47.18898313107213,80.0
86.11398963730569,12583,21,7,0,23.97,44.388,1005.14,513290.88941995095,47.51022610704583,76.8
87.22513089005236,12589,21,7,0,23.98,44.391,1005.13,514870.2445013954,47.23978168278832,77.57575757575758
86.11398963730569,12585,21,7,0,23.98,44.378,1005.12,516459.3486885106,47.36048623774471,84.3956043956044
86.11398963730569,12596,21,7,0,23.97,44.364,1005.13,513684.8191217481,47.15088807323619,79.17525773195877
86.66666666666667,12586,21,7,0,23.98,44.366,1005.12,515266.6030515088,47.52557685302449,76.92307692307692
86.11398963730569,12587,18,6,0,23.99,44.36,1005.11,518861.4829252845,46.98241738286167,76.8
86.66666666666667,12588,18,6,0,23.98,44.354,1005.12,514870.2445013954,47.84178978536476,80.84210526315789
87.22513089005236,12589,18,6,0,23.98,44.348,1005.1,514870.2445013954,47.8143056113904,85.33333333333333
88.35978835978837,12586,15,5,0,23.99,44.348,1005.1,519667.1677004694,46.87366049469971,82.58064516129032
87.78947368421052,12595,15,5,0,23.98,44.328,1005.11,518459.5766548039,47.26031585989325,79.17525773195877
87.78947368421052,12589,15,5,0,23.98,44.336,1005.11,521692.3691036702,47.49364470099637,79.17525773195877
87.22513089005236,12588,12,4,0,23.99,44.328,1005.1,522099.3050486954,47.653777103275935,80.84210526315789
82.91457286432161,12589,12,4,0,23.98,44.316,1005.12,516061.1537302681,47.26719704994543,80.85106382978724
81.8905472636816,12593,12,4,0,23.98,44.316,1005.11,521286.06701527216,47.1181324090505,80.0
82.4,12585,12,4,0,23.99,44.31,1005.1,520880.3973036805,47.638006939135934,80.84210526315789
82.4,12594,12,4,0,23.98,44.304,1005.12,517257.5849495131,47.59130875176466,76.03960396039604
83.43434343434343,12596,12,4,0,23.98,44.304,1005.11,517257.5849495131,47.0691797944924,80.0
83.43434343434343,12589,9,3,0,23.99,44.304,1005.09,515663.57232359366,47.20159762798407,84.3956043956044
83.95939086294416,12597,9,3,0,23.98,44.292,1005.11,516061.1537302681,47.643252130012165,87.27272727272727
83.95939086294416,12592,9,3,0,23.98,44.292,1005.11,516459.3486885106,46.90314666385255,90.3529411764706
83.95939086294416,12601,12,4,1,23.99,44.286,1005.1,519264.0127896829,47.17963870305849,86.33573323228495
85.02564102564104,12590,12,4,1,23.98,44.28,1005.11,515663.57232359366,47.21114127215216,80.84210526315789
84.48979591836735,12593,12,4,1,23.98,44.28,1005.11,516459.3486885106,47.15410824663245,78.36734693877551
85.02564102564104,12592,12,4,1,23.99,44.274,1005.1,518459.5766548039,46.72256669328743,77.57575757575758
85.02564102564104,12590,12,4,1,23.98,44.26,1005.12,514870.2445013954,47.39908942187095,76.8
86.11398963730569,12598,12,4,1,23.98,44.26,1005.11,516858.158619676,47.16123868708393,78.36734693877551
86.66666666666667,12603,3,1,1,23.99,44.26,1005.1,517657.6291081812,47.597409964807646,77.57575757575758
86.11398963730569,12595,3,1,1,23.98,44.254,1005.12,516459.3486885106,47.09610698293727,78.36734693877551
86.11398963730569,12600,3,1,1,23.98,44.254,1005.12,514079.3539383088,47.21260948666053,82.25429553264604
86.66666666666667,12598,3,1,1,23.98,44.254,1005.11,517257.5849495131,47.4849368123826,89.30232558139535
86.66666666666667,12604,3,1,1,23.97,44.24,1005.13,514870.2445013954,47.53791720042516,81.70212765957447
88.93617021276596,12591,3,1,1,23.98,44.242,1005.12,519667.1677004694,48.05770270699307,79.17525773195877
86.66666666666667,12583,3,1,1,23.98,44.242,1005.11,518459.5766548039,47.39959938202462,79.17525773195877
86.66666666666667,12589,3,1,1,23.97,44.232,1005.12,516061.1537302681,46.97850911338544,73.84615384615384
87.22513089005236,12585,3,1,1,23.97,44.24,1005.12,518058.2925302675,47.59087435273319,75.29411764705883
85.02564102564104,12598,3,1,1,23.98,44.23,1005.11,521286.06701527216,47.39495939867992,79.17525773195877
85.02564102564104,12595,3,1,1,23.97,44.22,1005.1,515663.57232359366,47.2424048316778,79.18367346938776
86.11398963730569,12595,3,1,1,23.97,44.226,1005.12,518861.4829252845,47.489051069795146,80.84210526315789
87.22513089005236,12589,3,1,1,23.98,44.224,1005.11,520070.9491146286,47.270612548372334,76.03960396039604
85.02564102564104,12599,3,1,1,23.97,44.214,1005.1,517257.5849495131,46.85333989030599,73.14285714285714
85.56701030927836,12597,3,1,1,23.97,44.22,1005.12,518058.2925302675,49.3809751233513,71.77570093457943
85.02564102564104,12595,3,1,1,23.98,44.218,1005.11,518058.2925302675,47.91710904198492,78.36734693877551
83.95939086294416,12598,3,1,1,23.97,44.214,1005.09,520880.3973036805,47.837192764114405,77.57575757575758
83.95939086294416,12596,3,1,1,23.97,44.214,1005.11,517257.5849495131,47.22635683857793,79.17525773195877
84.48979591836735,12595,3,1,1,23.98,44.224,1005.1,518459.5766548039,47.852594611554174,77.97155225726655
84.48979591836735,12596,3,1,1,23.97,44.208,1005.09,517657.6291081812,47.30350361092445,78.36734693877551
85.02564102564104,12601,3,1,1,23.97,44.214,1005.11,517257.5849495131,48.1200498539283,80.0
83.95939086294416,12601,3,1,1,23.98,44.218,1005.1,523733.4171535968,47.606972857593966,84.3956043956044
82.91457286432161,12606,3,1,1,23.97,44.208,1005.1,515663.57232359366,47.22530512612876,80.0
82.91457286432161,12595,3,1,1,23.97,44.202,1005.09,517257.5849495131,47.42946868861168,82.58064516129032
80.88669950738915,12600,3,1,1,23.97,44.202,1005.12,516858.158619676,46.80248714414312,75.29411764705883
80.39215686274511,12608,3,1,1,23.96,44.184,1005.11,517257.5849495131,47.218005580182655,76.03960396039604
81.38613861386139,12604,3,1,1,23.96,44.178,1005.11,520880.3973036805,47.063478174628536,76.83073229291716
81.8905472636816,12606,6,2,1,23.97,44.17,1005.1,519264.0127896829,46.95262886306968,78.36734693877551
81.8905472636816,12602,6,2,1,23.96,44.152,1005.12,519264.0127896829,46.59133295094304,81.70212765957447
82.91457286432161,12600,6,2,1,23.96,44.146,1005.11,524143.5447414352,47.737588084708726,81.70212765957447
82.91457286432161,12602,9,3,1,23.97,44.14,1005.1,520070.9491146286,47.71433506645936,78.36734693877551
81.8905472636816,12609,9,3,1,23.96,44.116,1005.13,521286.06701527216,47.583195423828805,76.03960396039604
81.8905472636816,12612,9,3,1,23.96,44.102,1005.13,518861.4829252845,48.1682397266293,76.8
82.91457286432161,12615,9,3,1,23.96,44.078,1005.12,522915.0844510337,46.83172428463934,74.5631067961165
82.91457286432161,12589,9,3,1,23.95,44.032,1005.11,522915.0844510337,47.14953378997632,80.0
83.43434343434343,12582,9,3,1,23.95,44.006,1005.13,520880.3973036805,46.66776104155984,80.84210526315789
83.43434343434343,12579,18,6,1,23.96,43.972,1005.13,518459.5766548039,47.87195208015334,87.27272727272727
83.43434343434343,12591,18,6,1,23.95,43.914,1005.12,522915.0844510337,47.51103711302356,81.70212765957447
83.95939086294416,12589,18,6,1,23.95,43.864,1005.13,524554.3151624989,47.23218001682429,77.57575757575758
83.95939086294416,12591,18,6,1,23.95,43.814,1005.13,524143.5447414352,47.61785712728527,74.5631067961165
84.48979591836735,12591,18,6,1,23.94,43.762,1005.12,523323.9308911651,48.00301795496652,74.5631067961165
83.95939086294416,12595,18,6,1,23.95,43.722,1005.12,524965.7299293363,47.92739501933242,77.57575757575758
85.56701030927836,12597,18,6,1,23.95,43.685,1005.13,529953.5232083288,47.84474411839374,81.71137521222411
85.02564102564104,12597,18,6,1,23.94,43.651,1005.13,524143.5447414352,47.632451608205,80.84210526315789
85.56701030927836,12594,18,6,1,23.94,43.633,1005.12,523733.4171535968,47.62332348661487,76.03960396039604
86.11398963730569,12603,18,6,1,23.95,43.623,1005.11,527032.5222228168,48.16125685909719,79.17525773195877
